FMEL_UPD_D,Feature ID,Geometry Type,INC_CRC,Name,Point Order,SUBID,Sub Feature ID,X,X_COORD,Y,Y_COORD,address_type,blk_no,building,clinic_programme_code,floor_no,hci_code,hci_name,hci_tel,licence_type,postal,street_name,unit_no
20210926121846,658,Point,E99A29E3DCF677B2,kml_659,0,658_0,658,103.855357145899,30452.62780104,1.36776095160051,38865.58366781,A,446,,"CDMP,CHAS,ISP",01,9400971,Lim Clinic,64549172,MC,560446,ANG MO KIO AVE10,1663
20210926121846,659,Point,8FBCF6146CE8BD7E,kml_660,0,659_0,659,103.907117852416,36213.14023326,1.31819877434977,33385.36196629,,295,,CHAS,,18M0020,Lim Clinic,67426335,MC,419773,CHANGI ROAD,
20210926121846,660,Point,2FDD5948D9122588,kml_661,0,660_0,660,103.939613985216,39829.51228483,1.34639172452995,36502.93005608,A,929,,"CDMP,CHAS,ISP",01,9402453,Little Cross Family Clinic Pte Ltd,65440040,MD,520929,Tampines St 91,445
20210926121846,661,Point,765C660590FF897C,kml_662,0,661_0,661,103.890469845778,34360.38670507,1.31497431972343,33028.76952295,B,739,,"CDMP,CHAS",,12C0195,M LAM CLINIC,67481949,MC,389649,GEYLANG ROAD,
20210926121846,662,Point,EB9DCACC5D0FC162,kml_663,0,662_0,662,103.85527273394,30443.28725261,1.31372067347715,32890.085738,A,681,,"CDMP,CHAS",01,13C0002,M Medical Clinic,63980462,MC,210681,RACE COURSE ROAD,309
20210926121846,663,Point,3320405AA75A8982,kml_664,0,663_0,663,103.885220313162,33776.13422756,1.32788057151948,34455.86442639,A,78,,"CDMP,CHAS,ISP",01,9401032,MACPHERSON MEDICAL CLINIC,67463913,MC,370078,CIRCUIT ROAD,488
20210926121846,664,Point,5EAB90F927D5A110,kml_665,0,664_0,664,103.773903901185,21387.7853142,1.34056695989911,35858.67986669,,66,JK BUILDING,"CDMP,CHAS",,9401041,MANDARIN MEDICAL CENTRE,64667822,MC,598586,JLN JURONG KECHIL,
20210926121846,665,Point,FDE71BE01F1BCE9D,kml_666,0,665_0,665,103.84081324769,28834.09359097,1.28703443818283,29939.24980509,B,151,MANHATTAN HOUSE,"CDMP,CHAS",01,9405327,MANHATTAN MEDICAL CENTRE,67322332,MC,169876,CHIN SWEE ROAD,10/11/12
20210926121846,666,Point,FD8FA5F2A6E37DC5,kml_667,0,666_0,666,103.831014548809,27743.58036147,1.28332611342005,29529.20134812,A,78,,"CDMP,CHAS",01,9401049,MARINA MEDICAL CENTRE (TIONG BAHRU),62222177,MC,160078,GUAN CHUAN ST,39
20210926121846,667,Point,555AED56E9B04562,kml_668,0,667_0,667,103.914721779196,37059.42806377,1.30585966577796,32020.99176872,A,59,,"CDMP,CHAS,ISP",01,9401051,MARINE PARADE CLINIC,62418225,MC,440059,MARINE TERRACE,81
20210926121846,668,Point,FFE0D6A00CE6AA18,kml_669,0,668_0,668,103.91548479998,37144.34298521,1.30651257339373,32093.18980867,A,57,,"CDMP,CHAS",01,9401052,MARINE TERRACE FAMILY CLINIC,64420188,MC,440057,MARINE TERRACE,129
20210926121846,669,Point,8EA7C483D500D841,kml_670,0,669_0,669,103.793463530856,23564.50364026,1.30762004868338,32215.53448199,A,41,,"CDMP,CHAS",01,9405782,MAY MEDICAL CLINIC & SURGERY PTE LTD,67743318,MC,270041,HOLLAND DRIVE,19
20210926121846,670,Point,D92790F9A2C40668,kml_671,0,670_0,670,103.77602334337,21623.90988082,1.43515895107838,46318.18205535,A,182,MULTI STOREY CAR PARK,"CDMP,CHAS,ISP",01,19M0102,MAYFAIR MEDICAL CLINIC,62352880,MC,730182,WOODLANDS STREET 13,04
20210926121846,671,Point,C0588019F26F4CBC,kml_672,0,671_0,671,103.858405391874,30791.95647611,1.28239713759338,29426.49351353,B,10,MARINA BAY SANDS,CHAS,,20M0197,MBS MHC Healthcare Centre,66881651,MC,018956,BAYFRONT AVENUE BASEMENT 2,
20210926121846,672,Point,AC594A215424E292,kml_673,0,672_0,672,103.819135632329,26421.5705098,1.30847204130269,32309.71273823,B,9,BOTANIC GARDENS VIEW,"CDMP,CHAS,ISP",01,20M0050,MD INTERNATIONAL MEDICAL CENTRE,66941661,MC,257720,TAMAN SERASI,11
20210926121846,673,Point,FB1CFDF733D11806,kml_674,0,673_0,673,103.814352117212,25889.19357288,1.28879800624276,30134.26270122,A,59,,"CDMP,CHAS",01,9401065,MEDEN CLINIC & SURGERY,64741734,MD,150059,LENGKOK BAHRU,553
20210926121846,674,Point,D455C88F2E538F1B,kml_675,0,674_0,674,103.839614514953,28700.68430487,1.28857969896702,30110.11638694,A,2,,"CDMP,CHAS,ISP",01,18M0265,MEDI CLINIC,62350697,MC,163002,JALAN KUKOH,149
20210926121846,675,Point,A24AA09E2A7ABCB5,kml_676,0,675_0,675,103.885679159796,33827.09177047,1.37297840263115,39442.55542398,A,681,,"CDMP,CHAS",01,9401067,MEDICA CLINIC,63862187,MC,530681,HOUGANG AVE 8,837
20210926121846,676,Point,A24AA09E35AECEE2,kml_677,0,676_0,676,103.885679159796,33827.09177047,1.37297840263115,39442.55542398,A,681,,"CDMP,CHAS",01,9403227,MEDICAL AESTHETICS,63850520,MC,530681,HOUGANG AVE 8,831
20210926121846,677,Point,1CA65515356AA661,kml_678,0,677_0,677,103.765476305113,20449.80211014,1.31353886094619,32870.07363682,,450,,CHAS,01,9405793,MEDICAL AESTHETICS,67744377,MC,120450,CLEMENTI AVENUE 3,291
20210926121846,678,Point,B3058D61E5D2F97E,kml_679,0,678_0,678,103.798174300947,24088.75970741,1.30186472785352,31579.13281105,A,88,MULTI STOREY CAR PARK,"CDMP,CHAS,ISP",01,9404662,MEDICAL AND DENTAL CENTRE @ COMMONWEALTH,64756116,MC,141088,TANGLIN HALT ROAD,03
20210926121846,679,Point,8247C2780754DE8C,kml_680,0,679_0,679,103.953000934042,41319.25168399,1.36163049159223,38188.02792093,A,482,,"CDMP,CHAS,ISP",01,9404411,MEDICARE ASSOCIATES,67880137,MC,520482,TAMPINES AVE 9 ST 43,236
20210926121846,680,Point,F6E662C22832C276,kml_681,0,680_0,680,103.739259690046,17532.26283593,1.34256242271947,36079.44912195,A,249,,"CDMP,CHAS,ISP",01,18M0248,MEDICO CLINIC & SURGERY,65610934,MC,600249,JURONG EAST STREET 24,88
20210926121846,681,Point,09D89636798B961A,kml_682,0,681_0,681,103.851049225039,29973.22461797,1.34718667802698,36590.58138485,A,121,,CHAS,01,21M0208,MEDIHEALTH BISHAN CLINIC & SURGERY,62583212,MC,570121,BISHAN STREET 12,95
20210926121846,682,Point,A5C1B685FCB959E1,kml_683,0,682_0,682,103.952787602752,41295.51998055,1.3598729915218,37993.69090888,A,474,,"CDMP,CHAS",01,9401090,MEDILIFE CLINIC & SURGERY,67813168,MC,520474,TAMPINES ST 43,122
20210926121846,683,Point,B1E0567E31D621C5,kml_684,0,683_0,683,103.866105246123,31648.76621447,1.3652176267773,38584.3694004,B,14,,"CDMP,CHAS",,9401857,MEDILINE WEI MIN CLINIC,62886029,MC,557265,KENSINGTON PARK ROAD,
20210926121846,684,Point,6931110D662F2C5F,kml_685,0,684_0,684,103.907073248069,36208.22683146,1.30264128620025,31665.09343078,A,81,,"CDMP,CHAS",01,9405310,MEDILINE WEI MIN CLINIC,62479221,MC,440081,MARINE PARADE CENTRAL,634
20210926121846,685,Point,8D28298660147083,kml_686,0,685_0,685,103.953567370888,41382.29072287,1.36143356274786,38166.25561542,A,479,,"CDMP,CHAS",01,13C0233,MEDINA MEDICAL CENTRE,65882756,MD,520479,TAMPINES STREET 44,231
20210926121846,686,Point,8E4A572348A17A3A,kml_687,0,686_0,686,103.902317496825,35678.87257647,1.32942111198195,34626.25610357,A,305,,"CDMP,CHAS",01,9401092,MEDIPLUS CLINIC & SURGERY,67417958,MC,400305,UBI AVE 1,177
20210926121846,687,Point,6E8729FA20F5697C,kml_688,0,687_0,687,103.896994161671,35086.30796581,1.3748433946064,39648.80742782,A,401,,"CDMP,CHAS,ISP",01,9402231,MEDIPOINT MEDICAL CENTRE (PONGGOL BRANCH),63865046,MC,530401,HOUGANG AVE 10,1170
20210926121846,688,Point,F421934D88AE5536,kml_689,0,688_0,688,103.793927429127,23616.35523888,1.43089714599658,45846.8909038,A,548,VISTA POINT,CHAS,02,9403343,MEDIPOINT MEDICAL CENTRE (WOODLANDS BRANCH),68938776,MD,730548,WOODLANDS DR 44,24
20210926121846,689,Point,FF0BCCFE4B063A3A,kml_690,0,689_0,689,103.889246755478,34224.05943399,1.39684979899238,42082.14350103,A,330,,"CDMP,CHAS",01,15M0269,MEDIVENE CLINIC & SURGERY,63850441,MC,540330,ANCHORVALE STREET,05
20210926121846,690,Point,D3069397B5B97E7C,kml_691,0,690_0,690,103.886898456404,33962.78223344,1.37395840472847,39550.92213054,A,684,,"CDMP,CHAS,ISP",01,9405462,MEDLIFE CLINIC & SURGERY,63850836,MC,530684,HOUGANG AVENUE 8,985
20210926121846,691,Point,CD5D2CABEFBFA38C,kml_692,0,691_0,691,103.851873942669,30064.98885117,1.36799988803163,38892.0008073,A,422,,"CDMP,CHAS,ISP",01,18C0316,MEENARA CLINIC,64541003,MC,560422,ANG MO KIO AVE 3,2536
20210926121846,692,Point,F03B704CB50CF3F1,kml_693,0,692_0,692,103.802806668566,24604.28818307,1.29274038368447,30570.20299682,A,158,,"CDMP,CHAS",01,9404638,MEI LING CLINIC,64741782,MC,140158,MEI LING ST,80
20210926121846,693,Point,872B7696ED6BA87A,kml_694,0,693_0,693,103.847092284339,29532.86979748,1.33285542877339,35005.90230805,A,500,BIZ ONE HDB HUB,"CDMP,CHAS",04,9403214,MEI LING CLINIC (TOA PAYOH),62535600,MC,310500,LOR 6 TOA PAYOH,33
20210926121846,694,Point,3F48D35F66159BFA,kml_695,0,694_0,694,103.895987624634,34974.31170425,1.36830683228958,38926.02417003,A,327,,"CDMP,CHAS,ISP",01,9401101,MERIDIAN MEDICAL AND DENTAL CENTRE,62825205,MC,530327,HOUGANG AVE 5,162
20210926121846,695,Point,32CEE72DCB7863CC,kml_696,0,695_0,695,103.856200835268,30546.51908653,1.36889751154086,38991.25957488,A,452,,CHAS,01,12C0193,MHC FAMILY CLINIC (ANG MO KIO),65534050,MC,560452,ANG MO KIO AVE 10,1789
20210926121846,696,Point,3F1CCCBC728AA7DD,kml_697,0,696_0,696,103.844160709873,29206.6219764,1.3207051098625,33662.3806674,B,10,NOVENA MEDICAL CENTER,"CDMP,CHAS,ISP",09,12C0049,MHC MEDICAL CENTRE (NOVENA),63976568,MC,307506,SINARAN DRIVE,10
20210926121846,697,Point,3A9F9310DDA64743,kml_698,0,697_0,697,103.792065607545,23409.18308833,1.44131059420711,46998.36161267,A,849,,"CDMP,CHAS",01,9402019,MILLENNIUM MEDICAL GROUP,63680386,MD,730849,WOODLANDS ST 82,215
20210926121846,698,Point,9E4215637B7761DE,kml_699,0,698_0,698,103.743099573448,17959.80639937,1.39207388757417,41554.16547072,A,533,,"CDMP,CHAS,ISP",01,9401113,MILLENNIUM MEDICAL GROUP,94749505,MC,680533,CHOA CHU KANG ST 51,33
20210926121846,699,Point,95DA067293B3013E,kml_700,0,699_0,699,103.895731869996,34946.00451078,1.3132165367769,32834.41677154,B,30,,"CDMP,CHAS",,17C0224,MINMED CLINIC (HAIG ROAD),67410123,MC,438737,HAIG RD,
20210926121846,700,Point,26E3B1F7B53582E6,kml_701,0,700_0,700,103.949715695148,40953.58435431,1.37244981704712,39384.35835445,B,1,WHITE SANDS,"CDMP,CHAS,ISP",05,18M0211,MINMED CLINIC (PASIR RIS),65850123,MC,518457,PASIR RIS CENTRAL STREET 3,08/09
20210926121846,701,Point,E884B2B0A3021409,kml_702,0,701_0,701,103.902105681173,35655.05545678,1.40648462103214,43147.55213188,,83,WATERWAY POINT,"CDMP,CHAS,ISP",02,16M0013,MINMED CLINIC (PUNGGOL),63880123,MC,828761,PUNGGOL CENTRAL,15
20210926121846,702,Point,DB1BCC8B2DF22962,kml_703,0,702_0,702,103.836177650724,28318.17232769,1.42790289016825,45515.76367186,,1,NORTHPOINT CITY,CHAS,02,17M0409,MINMED CLINIC (YISHUN),65540123,MC,768019,NORTHPOINT DRIVE,153
20210926121846,703,Point,29E14EA3A29CD08C,kml_704,0,703_0,703,103.849989789705,29855.36254224,1.2913475971014,30416.18148622,B,107,FUNAN,"CDMP,CHAS,ISP",04,18M0138,MINT MEDICAL CENTRE (FUNAN),66345100,MC,179105,NORTH BRIDGE ROAD,13A
20210926121846,704,Point,D7E17B01BD89247A,kml_705,0,704_0,704,103.879280959211,33115.08915124,1.35450868285372,37400.2525826,B,780,,"CDMP,CHAS",01,9403427,MISSION MEDICAL CLINIC,62892100,MC,534649,UPPER SERANGOON ROAD,01
20210926121846,705,Point,E177A875AC9F4342,kml_706,0,705_0,705,103.847469683651,29574.90103959,1.2837457628788,29575.60816022,,20,CHINA SQUARE CENTRAL (CHINA COURT),CHAS,02,17M0344,MOBILEDOCTOR CLINIC,62500625,MC,048422,CROSS STREET,11/12
20210926121846,706,Point,6C39D6C0B3EFE441,kml_707,0,706_0,706,103.815072601306,25969.37576212,1.28681192324876,29914.65125687,B,20,ENABLING VILLAGE,"CDMP,CHAS",02,15M0343,MOUNT ALVERNIA OUTREACH MEDICAL CLINIC,64735100,MC,159053,LENGKOK BAHRU,03
20210926121846,707,Point,FD07228475F74095,kml_708,0,707_0,707,103.890466406973,34359.80504522,1.39139722628005,41479.22863227,B,319B,,"CDMP,CHAS",01,9403190,MUTUAL HEALTHCARE MEDICAL CLINIC,64893833,MD,542319,ANCHORVALE DR,92
20210926121846,708,Point,B961D480C6599D17,kml_709,0,708_0,708,103.908344134041,36349.34464658,1.39660486039663,42055.11864096,,106A,,"CDMP,CHAS",01,9403254,MUTUAL HEALTHCARE MEDICAL CLINIC,63155036,MC,821106,PUNGGOL FIELD,546
20210926121846,709,Point,FE1C7EC3ACC2BC85,kml_710,0,709_0,709,103.934249434387,39232.58188074,1.32749295502142,34413.17234339,A,218,,"CDMP,CHAS,ISP",01,9404348,MY DOCTOR'S PLACE PTE LTD,64449687,MD,460218,BEDOK NORTH STREET 1,41
20210926121846,710,Point,74C2AF94E6E0FF01,kml_711,0,710_0,710,103.888000137553,34085.33242636,1.39491417281225,41868.10841812,A,326A,,"CDMP,CHAS,ISP",01,14M0306,MY FAMILY CLINIC (ANCHORVALE),67023963,MC,541326,ANCHORVALE ROAD,260
20210926121846,711,Point,3811608F64B02AA9,kml_712,0,711_0,711,103.739015486131,17505.23818774,1.37789727696934,39986.60345327,A,475,SUNSHINE PLACE,"CDMP,CHAS,ISP",02,9403345,MY FAMILY CLINIC (CHOA CHU KANG),67674566,MC,680475,CHOA CHU KANG AVE 3,01
20210926121846,712,Point,CB8724AF0910E4AB,kml_713,0,712_0,712,103.766817400699,20599.05789644,1.31509668516835,33042.32591723,A,325,,"CDMP,CHAS",01,14C0242,MY FAMILY CLINIC (CLEMENTI 325) PTE LTD,67784608,MC,120325,CLEMENTI AVE 5,139
20210926121846,713,Point,B290C4CAD1994D19,kml_714,0,713_0,713,103.771312569595,21099.53498156,1.38868132350767,41178.93143024,A,485,,"CDMP,CHAS,ISP",01,14M0313,MY FAMILY CLINIC (SEGAR),67107269,MC,670485,SEGAR ROAD,508
20210926121846,714,Point,D3B087808A3E67FA,kml_715,0,714_0,714,103.863267718732,31333.04111846,1.32241677134775,33851.66489359,B,2,,"CDMP,CHAS,ISP",,18M0124,MY FAMILY CLINIC (ST GEORGE),62922128,MC,328023,ST. GEORGE'S ROAD,
20210926121846,715,Point,EBF3A24EA9D8DD8D,kml_716,0,715_0,715,103.7985076215,24126.06236403,1.43109807249328,45869.10009739,A,573,,"CDMP,CHAS,ISP",01,18M0127,MY FAMILY CLINIC (WOODLANDS GLEN),67321520,MC,730573,WOODLANDS DRIVE 16,09
20210926121846,716,Point,BDFADA147C2012EF,kml_717,0,716_0,716,103.798140993881,24085.28700111,1.44562290748789,47475.18426852,A,768,WOODLANDS MART,"CDMP,CHAS,ISP",02,9402499,MY FAMILY CLINIC (WOODLANDS),68840658,MC,730768,WOODLANDS AVE 6,07
20210926121846,717,Point,389797834B9B5CDA,kml_718,0,717_0,717,103.80376495913,24711.13531577,1.43808788035983,46641.98982293,A,693,,CHAS,01,19M0142,MYDOCTOR@ADMIRALTY PTE LTD,69098365,MC,730693,WOODLANDS AVENUE 6,03
20210926121846,718,Point,A113B76F5A816BBD,kml_719,0,718_0,718,103.75886443455,19713.95624995,1.31129566349865,32622.05311697,A,501,,"CDMP,CHAS",01,13C0201,MYHEALTH MEDICAL CENTRE,68726920,MD,120501,WEST COAST DRIVE,256
20210926121846,719,Point,543A655F97A3BCDA,kml_720,0,719_0,719,103.940695612374,39949.99350973,1.32405898637368,34033.4911794,A,59,,"CDMP,CHAS",01,9401176,New Town Clinic Pte Ltd,64431784,MC,461059,New Upper Changi Road,1224
20210926121846,720,Point,D8CE3469D4030FDB,kml_721,0,720_0,720,103.95344740432,41369.03936933,1.34322734514857,36153.09993432,B,30,SIMEI MRT STATION,"CDMP,CHAS,ISP",02,9404094,Northeast Medical Group,67838638,MC,529888,SIMEI STREET 3,01
20210926121846,721,Point,C38AF1BDFA3E3F4B,kml_722,0,721_0,721,103.945377010281,40470.83988852,1.35319455045621,37255.18201095,B,20,TAMPINES MRT STATION,"CDMP,CHAS,ISP",01,9405180,Northeast Medical Group,67867848,MD,529538,TAMPINES CENTRAL 1,25
20210926121846,722,Point,BE32F47B62EA6E45,kml_723,0,722_0,722,103.749526028414,18674.82065271,1.34903534795147,36795.15130603,B,10,BUKIT BATOK MRT STATION,"CDMP,CHAS,ISP",01,11C0051,Northeast Medical Group,62661442,MC,659958,BUKIT BATOK CENTRAL,01
20210926121846,723,Point,1A708E36D4597FA3,kml_724,0,723_0,723,103.786255228682,22762.28747717,1.30814746868332,32273.86781798,A,25,,"CDMP,CHAS,ISP",01,12C0213,Northeast Medical Group,66943282,MC,270025,GHIM MOH LINK,10
20210926121846,724,Point,C17B132DF2FE8CCB,kml_725,0,724_0,724,103.805489772666,24903.0924168,1.44679888084349,47605.2062343,,785E,,CHAS,01,18M0069,Norwood Medical Clinic,69373576,MC,735785,WOODLANDS RISE,02
20210926121846,725,Point,3F1CCCBC2973140C,kml_726,0,725_0,725,103.844160709873,29206.6219764,1.3207051098625,33662.3806674,B,10,SQUARE 2,"CDMP,CHAS",11,11C0043,Novena Medical Center Family Clinic,63977318,MD,307506,SINARAN DRIVE,19
20210926121846,726,Point,9CC243880DEAC53C,kml_727,0,726_0,726,103.760167883355,19859.24680931,1.38033681040193,40256.27221017,B,1,Junction 10,"CDMP,CHAS,ISP",01,12C0110,NuHealth Medical Centre,62199298,MC,677899,WOODLANDS ROAD,23
20210926121846,727,Point,705CDD56E754C2FF,kml_728,0,727_0,727,103.948582654929,40827.705228,1.33156190358539,34863.16639678,B,296,BEDOK SHOPPING COMPLEX,"CDMP,CHAS",,11C0174,Nyam Family Clinic,64460069,MC,469452,BEDOK ROAD,
20210926121846,728,Point,D1D492F6120B2B15,kml_729,0,728_0,728,103.947922425172,40754.02959588,1.36968625480057,39078.76752421,A,527D,,"CDMP,CHAS",01,15M0259,O2 Medical Clinic,63849443,MC,514527,PASIR RIS STREET 51,05
20210926121846,729,Point,7A53430ED9F6C655,kml_730,0,729_0,729,103.851072545442,29975.86934359,1.28434954581844,29642.3739446,B,1,ONE RAFFLES PLACE,"CDMP,CHAS",05,17M0133,OC MEDICAL RAFFLES PLACE,65322692,MC,048616,RAFFLES PLACE,15/16
20210926121846,730,Point,D6B6EF30B0CC0212,kml_731,0,730_0,730,103.856789628566,30612.08008409,1.33575723636727,35326.77753176,,18,,"CDMP,CHAS",01,17M0380,OEI & KHO CLINIC AND SURGERY,62501328,MC,310018,LORONG 7 TOA PAYOH,250
20210926121846,731,Point,3F1CCCBC86C02E10,kml_732,0,731_0,731,103.844160709873,29206.6219764,1.3207051098625,33662.3806674,B,10,SQUARE 2,"CDMP,CHAS,ISP",10,19M0109,OGL MEDICAL CENTERS,69099910,MC,307506,SINARAN DRIVE,31
20210926121846,732,Point,F03B704CC8CDCC47,kml_733,0,732_0,732,103.802806668566,24604.28818307,1.29274038368447,30570.20299682,A,158,MEI LING HEIGHTS,"CDMP,CHAS,ISP",01,19M0311,OGL MEDICAL QUEENSTOWN,69098577,MC,140158,MEI LING STREET,92
20210926121846,733,Point,680205D67E58D372,kml_734,0,733_0,733,103.882906044661,33518.60486928,1.316432611657,33190.00201746,B,81,ALJUNIED MRT STATION,CHAS,01,19M0092,ONECARE CLINIC ALJUNIED MRT,69045871,MC,388310,LORONG 25 GEYLANG,03
20210926121846,734,Point,F476E9F5048CAAFE,kml_735,0,734_0,734,103.929984494621,38757.95204951,1.32397996888701,34024.70477721,A,315,BEDOK MRT STATION,"CDMP,CHAS,ISP",01,19M0217,ONECARE CLINIC BEDOK MRT,69700813,MC,467347,NEW UPPER CHANGI ROAD,01
20210926121846,735,Point,937D52A817E014D5,kml_736,0,735_0,735,103.739303105448,17537.15069155,1.35572308150266,37534.68925488,A,440,MULTI STOREY CAR PARK,"CDMP,CHAS,ISP",01,20M0172,ONECARE CLINIC BUKIT BATOK WEST,69708649,MC,650440,BUKIT BATOK WEST AVENUE 8,07
20210926121846,736,Point,133E0B67D5462F9D,kml_737,0,736_0,736,103.7648099668,20375.64521708,1.31361567922805,32878.56976904,A,449,,"CDMP,CHAS,ISP",01,19M0205,ONECARE CLINIC CLEMENTI,69709300,MC,120449,CLEMENTI AVENUE 3,241
20210926121846,737,Point,8A0DE48405C59B7A,kml_738,0,737_0,737,103.879874611056,33181.0761404,1.39158623013568,41500.10176679,A,417,,"CDMP,CHAS,ISP",01,19M0208,ONECARE CLINIC FERNVALE,69709302,MC,790417,FERNVALE LINK,10
20210926121846,738,Point,A24AA09E1611A07F,kml_739,0,738_0,738,103.885679159796,33827.09177047,1.37297840263115,39442.55542398,A,681,,"CDMP,CHAS,ISP",01,19M0187,ONECARE CLINIC HOUGANG AVE 8,69700811,MC,530681,HOUGANG AVENUE 8,835
20210926121846,739,Point,BFBBDCF7E033D8C5,kml_740,0,739_0,739,103.748826771213,18597.11356731,1.37802616205349,40000.81396895,A,818,,"CDMP,CHAS,ISP",01,21M0099,ONECARE CLINIC KEAT HONG LRT,69700323,MC,680818,CHOA CHU KANG AVENUE 1,08
20210926121846,740,Point,F126EDA4440CF454,kml_741,0,740_0,740,103.913047323352,36872.75608565,1.39423719749383,41793.33136435,A,168,PUNGGOL PLAZA,CHAS,02,19M0003,ONECARE CLINIC PUNGGOL PLAZA,69043511,MC,820168,PUNGGOL FIELD,09A
20210926121846,741,Point,C38AF1BDAA09D2C0,kml_742,0,741_0,741,103.945377010281,40470.83988852,1.35319455045621,37255.18201095,B,20,TAMPINES MRT STATION,CHAS,01,17M0273,ONECARE CLINIC TAMPINES MRT,67853702,MC,529538,TAMPINES CENTRAL 1,27
20210926121846,742,Point,A995DDAF4E9A68D0,kml_743,0,742_0,742,103.743190998217,17969.98146638,1.39224240557079,41572.79901659,A,534,,"CDMP,CHAS",01,9400960,ONELIFE FAMILY CLINIC,67600782,MD,680534,CHOA CHU KANG ST 51,41
20210926121846,743,Point,9A34BECEA6868CB5,kml_744,0,743_0,743,103.852700214598,30157.00034354,1.3022432705157,31620.97112502,,175,BURLINGTON SQUARE,"CDMP,CHAS,ISP",01,9405801,ONG'S CLINIC,63371814,MC,189649,BENCOOLEN ST,44
20210926121846,744,Point,E2BB29FFD5CDB46E,kml_745,0,744_0,744,103.829984821697,27628.98350502,1.30550610766275,31981.75081096,B,545,FAR EAST SHOPPING CENTRE,"CDMP,CHAS",12,9401246,ORCHARD GROUP CLINIC,67344989,MC,238882,ORCHARD RD,04/04A
20210926121846,745,Point,CBFE5237807F750C,kml_746,0,745_0,745,103.883179671945,33549.0872714,1.30263933997545,31664.81296765,A,8,,"CDMP,CHAS,ISP",01,9401257,OUR FAMILY CLINIC & SURGERY PTE LTD,64470847,MC,431008,JLN BATU,15
20210926121846,746,Point,CC82C097E6A35568,kml_747,0,746_0,746,103.961614666694,42277.81079097,1.37019473507472,39135.07002984,,221,,"CDMP,CHAS",01,9402365,OUR FAMILY CLINIC + SURGERY,65851859,MC,510221,PASIR RIS ST 21,116
20210926121846,747,Point,87A02A96B3103D1B,kml_748,0,747_0,747,103.936574613556,39491.10551201,1.37966812078368,40182.4558622,A,735,PASIR RIS WEST PLAZA,"CDMP,CHAS",02,9402153,OXFORD MEDICAL CENTRE,65851496,MC,510735,PASIR RIS ST 72,330
20210926121846,748,Point,2FC13D5CABDE9D02,kml_749,0,748_0,748,103.941082588112,39993.05558856,1.32499379325103,34136.85943113,A,56,,"CDMP,CHAS",01,9403749,Oasis Family Clinic,64488055,MC,461056,NEW UPPER CHANGI ROAD,1322
20210926121846,749,Point,F677E46670264ECE,kml_750,0,749_0,749,103.697698311825,12906.94517024,1.34609844042057,36470.66223641,A,728,,"CDMP,CHAS",01,12C0146,One Medical Clinic,67922143,MC,640728,JURONG WEST AVENUE 5,K1
20210926121846,750,Point,40746D8A184575B4,kml_751,0,750_0,750,103.712430373584,14546.46668567,1.34633552468211,36496.79158791,A,221,BOON LAY SHOPPING CENTRE,"CDMP,CHAS,ISP",01,13M0279,OneCare Clinic Boon Lay,62611580,MC,640221,BOON LAY PLACE,152
20210926121846,751,Point,FA116104772A9CD6,kml_752,0,751_0,751,103.832409171987,27898.79751797,1.44885564702056,47832.61407563,A,105,,"CDMP,CHAS,ISP",01,18M0101,OneCare Clinic Canberra,62513778,MC,750105,CANBERRA STREET,09
20210926121846,752,Point,8EF0D32150CCF821,kml_753,0,752_0,752,103.779881892362,22053.30375636,1.43354318103334,46139.50793791,B,4,,"CDMP,CHAS,ISP",02,18M0037,OneCare Clinic Woodlands,63632919,MC,738623,Woodlands Street 12,57
20210926121846,753,Point,EC47BAFCA93492D0,kml_754,0,753_0,753,103.848186835446,29654.65614757,1.3710458307609,39228.8028019,A,710,,"CDMP,CHAS",01,9405547,OneDoctors Family Clinic,65542918,MC,560710,ANG MO KIO AVENUE 8,2613
20210926121846,754,Point,F8A478B8981D445F,kml_755,0,754_0,754,103.795582039212,23800.28012507,1.3113303854717,32625.80086844,B,253,HOLLAND VILLAGE,"CDMP,CHAS",02,12C0037,OneDoctors Family Clinic,64698938,MD,278982,HOLLAND AVENUE,01
20210926121846,755,Point,20E5FA082CCD130C,kml_756,0,755_0,755,103.834641578841,28147.23104446,1.41678634673088,44286.55224986,A,846,YISHUN NEW TOWN,"CDMP,CHAS",01,12C0219,OneDoctors Family Clinic,62578980,MD,760846,YISHUN RING ROAD,3611
20210926121846,756,Point,E884B2B02079B44D,kml_757,0,756_0,756,103.902105681173,35655.05545678,1.40648462103214,43147.55213188,,83,WATERWAY POINT,"CDMP,CHAS,ISP",02,16M0019,OneDoctors Family Clinic,63858018,MC,828761,PUNGGOL CENTRAL,17
20210926121846,757,Point,584C012744B2C90F,kml_758,0,757_0,757,103.872296143433,32337.76534769,1.35076935223904,36986.76283749,,23,NEX,"CDMP,CHAS",01,9405761,OneDoctors Medical Centre,66344918,MC,556083,SERANGOON CENTRAL,54/55
20210926121846,758,Point,70F37C307A4D365F,kml_759,0,758_0,758,103.749914947577,18718.1071081,1.35008771762775,36911.51560086,A,630,,"CDMP,CHAS",01,15M0171,Onecare Clinic Bukit Batok,65636913,MC,650630,BUKIT BATOK CENTRAL,148
